CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents
"04/01/2018,15:40:00,5A,4000 MAINE AVE,BURGLARY,I,,621,NORTHWESTERN,Central Forest Park,-76.68634,39.32722,""(39.327220000000, -76.686340000000)"",ROW/TOWNHO,1"
"04/01/2018,15:35:00,6C,900 N CHARLES ST,LARCENY,I,,142,CENTRAL,Mount Vernon,-76.61589,39.30063,""(39.300630000000, -76.615890000000)"",DRUG STORE,1"
"04/01/2018,15:30:00,6G,2700 MOSHER ST,LARCENY,I,,721,WESTERN,Mosher,-76.6626,39.29925,""(39.299250000000, -76.662600000000)"",ROW/TOWNHO,1"
"04/01/2018,15:00:00,4C,4300 LIBERTY HEIGHTS AVE,AGG. ASSAULT,,OTHER,621,NORTHWESTERN,Central Forest Park,-76.6906,39.32976,""(39.329760000000, -76.690600000000)"",,1"
"04/01/2018,14:45:00,5F,6800 REISTERSTOWN RD,BURGLARY,I,,631,NORTHWESTERN,Reisterstown Station,-76.70754,39.36,""(39.360000000000, -76.707540000000)"",DRUG STORE,1"
"04/01/2018,14:30:00,4D,2800 MAYFIELD AVE,AGG. ASSAULT,I,HANDS,432,NORTHEASTERN,Belair-Edison,-76.57437,39.32329,""(39.323290000000, -76.574370000000)"",ROW/TOWNHO,1"
"04/01/2018,14:00:00,7A,5000 E MONUMENT ST,AUTO THEFT,,,333,EASTERN,Orangeville,-76.55534,39.30007,""(39.300070000000, -76.555340000000)"",,1"
"04/01/2018,13:02:00,4E,0 E PRATT ST,COMMON ASSAULT,I,OTHER,113,CENTRAL,Downtown West,-76.61467,39.28647,""(39.286470000000, -76.614670000000)"",BANK/FINAN,1"
"04/01/2018,12:00:00,3AF,1400 W BALTIMORE ST,ROBBERY - STREET,O,FIREARM,711,WESTERN,Franklin Square,-76.63967,39.28852,""(39.288520000000, -76.639670000000)"",STREET,1"
"04/01/2018,12:00:00,5A,6100 CHINQUAPIN PKWY,BURGLARY,I,,522,NORTHERN,Glen Oaks,-76.59941,39.36804,""(39.368040000000, -76.599410000000)"",APT/CONDO,1"
"04/01/2018,11:30:00,3B,1000 W LOMBARD ST,ROBBERY - STREET,O,,931,SOUTHERN,Hollins Market,-76.63378,39.28679,""(39.286790000000, -76.633780000000)"",STREET,1"
"04/01/2018,11:10:00,6C,900 N CHARLES ST,LARCENY,I,,142,CENTRAL,Mount Vernon,-76.61589,39.30063,""(39.300630000000, -76.615890000000)"",DRUG STORE,1"
"04/01/2018,10:15:00,4B,3100 LAWNVIEW AVE,AGG. ASSAULT,O,KNIFE,434,NORTHEASTERN,Belair-Edison,-76.57476,39.31993,""(39.319930000000, -76.574760000000)"",STREET,1"
"04/01/2018,10:05:00,4E,500 COVENTRY RD,COMMON ASSAULT,O,OTHER,833,SOUTHWESTERN,Beechfield,-76.70044,39.2784,""(39.278400000000, -76.700440000000)"",STREET,1"
"04/01/2018,10:00:00,6E,4200 FALLS RD,LARCENY,O,,541,NORTHERN,Hoes Heights,-76.63939,39.34094,""(39.340940000000, -76.639390000000)"",DRIVEWAY,1"
"04/01/2018,10:00:00,6G,3300 HAMILTON AVE,LARCENY,I,,425,NORTHEASTERN,Glenham-Belhar,-76.5578,39.34822,""(39.348220000000, -76.557800000000)"",SINGLE HOU,1"
"04/01/2018,09:55:00,5D,3500 HILLEN RD,BURGLARY,,,412,NORTHEASTERN,Ednor Gardens-Lakeside,-76.58896,39.33255,""(39.332550000000, -76.588960000000)"",,1"
"04/01/2018,09:00:00,6E,200 S CENTRAL AVE,LARCENY,O,,212,SOUTHEASTERN,Washington Hill,-76.59936,39.28828,""(39.288280000000, -76.599360000000)"",STREET,1"
"04/01/2018,08:30:00,7A,2700 HILLDALE AVE,AUTO THEFT,O,,612,NORTHWESTERN,Park Circle,-76.65874,39.32796,""(39.327960000000, -76.658740000000)"",STREET,1"
"04/01/2018,08:10:00,3AO,3700 EVERETT ST,ROBBERY - STREET,O,OTHER,911,SOUTHERN,Curtis Bay,-76.59247,39.23048,""(39.230480000000, -76.592470000000)"",STREET,1"
"04/01/2018,08:00:00,5D,400 CATHEDRAL ST,BURGLARY,I,,111,CENTRAL,Downtown,-76.61685,39.29415,""(39.294150000000, -76.616850000000)"",LIBRARY,1"
"04/01/2018,07:35:00,4E,100 N EAST AVE,COMMON ASSAULT,O,OTHER,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57249,39.29359,""(39.293590000000, -76.572490000000)"",STREET,1"
"04/01/2018,07:00:00,4A,3700 MOHAWK AVE,AGG. ASSAULT,I,FIREARM,622,NORTHWESTERN,Howard Park,-76.69194,39.33268,""(39.332680000000, -76.691940000000)"",ROW/TOWNHO,1"
"04/01/2018,07:00:00,7A,CAREY ST & BAKER ST,AUTO THEFT,O,,742,WESTERN,Sandtown-Winchester,-76.64127,39.30761,""(39.307610000000, -76.641270000000)"",GAS STATIO,1"
"04/01/2018,06:00:00,4C,4200 THAYER CT,AGG. ASSAULT,I,OTHER,913,SOUTHERN,Brooklyn,-76.59938,39.22796,""(39.227960000000, -76.599380000000)"",ROW/TOWNHO,1"
"04/01/2018,0447,9S,5000 HARFORD RD,SHOOTING,Outside,FIREARM,426,NORTHEASTERN,Lauraville,-76.56585,39.34717,""(39.347170000000, -76.565850000000)"",Street,1"
"04/01/2018,04:30:00,4A,1900 ARGONNE DR,AGG. ASSAULT,I,FIREARM,421,NORTHEASTERN,Morgan State University,-76.58258,39.34047,""(39.340470000000, -76.582580000000)"",HOSP/NURS.,1"
"04/01/2018,04:11:00,6C,BL & S MONROE ST,LARCENY,I,,935,SOUTHERN,Carroll Park,-76.64215,39.27535,""(39.275350000000, -76.642150000000)"",CONVENIENC,1"
"04/01/2018,02:47:00,4E,300 W BALTIMORE ST,COMMON ASSAULT,I,OTHER,111,CENTRAL,Downtown,-76.61967,39.28938,""(39.289380000000, -76.619670000000)"",OTHER - IN,1"
"04/01/2018,02:31:00,4C,1500 RUSSELL ST,AGG. ASSAULT,I,OTHER,941,SOUTHERN,Carroll - Camden Industri,-76.62769,39.27408,""(39.274080000000, -76.627690000000)"",OFFICE BUI,1"
"04/01/2018,02:30:00,6E,4200 MAPLE SHADE DR,LARCENY,O,,433,NORTHEASTERN,Orchard Ridge,-76.55892,39.31083,""(39.310830000000, -76.558920000000)"",STREET,1"
"04/01/2018,02:11:00,4C,2400 WOODBROOK AVE,AGG. ASSAULT,I,OTHER,733,WESTERN,Penn North,-76.64152,39.31073,""(39.310730000000, -76.641520000000)"",ROW/TOWNHO,1"
"04/01/2018,02:00:00,6D,2900 MALLVIEW RD,LARCENY FROM AUTO,O,,923,SOUTHERN,Lakeland,-76.64165,39.2521,""(39.252100000000, -76.641650000000)"",STREET,1"
"04/01/2018,02:00:00,6G,400 W PRATT ST,LARCENY,I,,113,CENTRAL,Downtown West,-76.62092,39.28623,""(39.286230000000, -76.620920000000)"",HOTEL/MOTE,1"
"04/01/2018,02:00:00,6G,400 W PRATT ST,LARCENY,I,,113,CENTRAL,Downtown West,-76.62092,39.28623,""(39.286230000000, -76.620920000000)"",HOTEL/MOTE,1"
"04/01/2018,02:00:00,6G,400 W PRATT ST,LARCENY,I,,113,CENTRAL,Downtown West,-76.62092,39.28623,""(39.286230000000, -76.620920000000)"",HOTEL/MOTE,1"
"04/01/2018,01:45:00,4E,0 MARKET PL,COMMON ASSAULT,I,OTHER,111,CENTRAL,Downtown,-76.60694,39.2886,""(39.288600000000, -76.606940000000)"",OTHER - IN,1"
"04/01/2018,01:39:00,4D,700 LINNARD ST,AGG. ASSAULT,I,HANDS,844,SOUTHWESTERN,Edgewood,-76.67584,39.29593,""(39.295930000000, -76.675840000000)"",ROW/TOWNHO,1"
"04/01/2018,01:00:00,7A,2000 GRIFFIS AVE,AUTO THEFT,O,,831,SOUTHWESTERN,Morrell Park,-76.64944,39.26688,""(39.266880000000, -76.649440000000)"",GAS STATIO,1"
"04/01/2018,00:32:00,3AO,2200 SIDNEY AVE,ROBBERY - STREET,O,OTHER,921,SOUTHERN,Westport,-76.63238,39.26407,""(39.264070000000, -76.632380000000)"",STREET,1"
"04/01/2018,00:23:00,4E,2600 SPELMAN RD,COMMON ASSAULT,I,OTHER,922,SOUTHERN,Cherry Hill,-76.62914,39.24828,""(39.248280000000, -76.629140000000)"",APT/CONDO,1"
"04/01/2018,00:01:00,7A,3500 HAYWARD AVE,AUTO THEFT,O,,633,NORTHWESTERN,Arlington,-76.68039,39.34888,""(39.348880000000, -76.680390000000)"",YARD,1"
"04/01/2018,00:00:00,4C,4400 CHALET CT,AGG. ASSAULT,I,OTHER,443,NORTHEASTERN,Frankford,-76.56023,39.32669,""(39.326690000000, -76.560230000000)"",APT/CONDO,1"
"04/01/2018,00:00:00,4E,1300 CROFTON RD,COMMON ASSAULT,I,OTHER,413,NORTHEASTERN,New Northwood,-76.59327,39.34708,""(39.347080000000, -76.593270000000)"",OTHER/RESI,1"
"04/01/2018,00:00:00,6D,0 OAKDALE RD,LARCENY FROM AUTO,,,541,NORTHERN,Roland Park,-76.63719,39.34762,""(39.347620000000, -76.637190000000)"",,1"
"04/01/2018,00:00:00,6E,2600 W FRANKLIN ST,LARCENY,O,,721,WESTERN,Rosemont Homeowners/Tenan,-76.66035,39.29333,""(39.293330000000, -76.660350000000)"",STREET,1"
"03/31/2018,23:59:00,4B,7000 SURREY DR,AGG. ASSAULT,I,KNIFE,631,NORTHWESTERN,Fallstaff,-76.70887,39.36325,""(39.363250000000, -76.708870000000)"",APT/CONDO,1"
"03/31/2018,23:50:00,7A,5100 REISTERSTOWN RD,AUTO THEFT,O,,623,NORTHWESTERN,Woodmere,-76.68251,39.34221,""(39.342210000000, -76.682510000000)"",GAS STATIO,1"
"03/31/2018,23:30:00,3AF,200 N DEAN ST,ROBBERY - STREET,O,FIREARM,223,SOUTHEASTERN,Baltimore Highlands,-76.56656,39.29507,""(39.295070000000, -76.566560000000)"",STREET,1"
"03/31/2018,23:22:00,4B,1500 EDMONDSON AVE,AGG. ASSAULT,I,KNIFE,713,WESTERN,Harlem Park,-76.64179,39.2953,""(39.295300000000, -76.641790000000)"",ROW/TOWNHO,1"
"03/31/2018,23:22:00,4D,1500 EDMONDSON AVE,AGG. ASSAULT,I,HANDS,713,WESTERN,Harlem Park,-76.64179,39.2953,""(39.295300000000, -76.641790000000)"",ROW/TOWNHO,1"
"03/31/2018,22:00:00,5A,300 ELRINO ST,BURGLARY,,,241,SOUTHEASTERN,Bayview,-76.543,39.28962,""(39.289620000000, -76.543000000000)"",,1"
"03/31/2018,22:00:00,6E,2300 MAYFIELD AVE,LARCENY,O,,431,NORTHEASTERN,Mayfield,-76.58021,39.32726,""(39.327260000000, -76.580210000000)"",ALLEY,1"
"03/31/2018,21:47:00,4E,1200 S PONCA ST,COMMON ASSAULT,O,OTHER,233,SOUTHEASTERN,Canton Industrial Area,-76.55453,39.27964,""(39.279640000000, -76.554530000000)"",PARKING LO,1"
"03/31/2018,21:45:00,6D,3300 GWYNNS FALLS PKWY,LARCENY FROM AUTO,,,811,NORTHWESTERN,Walbrook,-76.67321,39.31417,""(39.314170000000, -76.673210000000)"",,1"
"03/31/2018,21:20:00,4C,MILTON AV & E MONUMENT ST,AGG. ASSAULT,O,OTHER,323,EASTERN,Milton-Montford,-76.5823,39.29884,""(39.298840000000, -76.582300000000)"",STREET,1"
"03/31/2018,21:15:00,3AF,0 N COLLINGTON AVE,ROBBERY - STREET,O,FIREARM,331,EASTERN,Broadway East,-76.58722,39.30793,""(39.307930000000, -76.587220000000)"",STREET,1"
"03/31/2018,21:15:00,3AF,0 N COLLINGTON AVE,ROBBERY - STREET,O,FIREARM,331,EASTERN,Broadway East,-76.58722,39.30793,""(39.307930000000, -76.587220000000)"",STREET,1"
"03/31/2018,21:10:00,3AF,200 S BOND ST,ROBBERY - STREET,O,FIREARM,211,SOUTHEASTERN,Perkins Homes,-76.59563,39.28891,""(39.288910000000, -76.595630000000)"",ALLEY,1"
"03/31/2018,20:47:00,6G,500 E 26TH ST,LARCENY,,,513,NORTHERN,Better Waverly,-76.60913,39.31906,""(39.319060000000, -76.609130000000)"",,1"
"03/31/2018,20:45:00,3AF,1500 N CAROLINE ST,ROBBERY - STREET,O,FIREARM,343,EASTERN,Oliver,-76.59823,39.30749,""(39.307490000000, -76.598230000000)"",STREET,1"
"03/31/2018,20:30:00,6E,1600 JOPLIN ST,LARCENY,O,,243,SOUTHEASTERN,Broening Manor,-76.53707,39.27441,""(39.274410000000, -76.537070000000)"",STREET,1"
"03/31/2018,20:18:00,3AF,400 SANDERS ST,ROBBERY - STREET,O,FIREARM,943,SOUTHERN,Riverside,-76.60826,39.27589,""(39.275890000000, -76.608260000000)"",STREET,1"
"03/31/2018,20:18:00,3AF,400 SANDERS ST,ROBBERY - STREET,O,FIREARM,943,SOUTHERN,Riverside,-76.60826,39.27589,""(39.275890000000, -76.608260000000)"",STREET,1"
"03/31/2018,20:00:00,6D,0 E 20TH ST,LARCENY FROM AUTO,,,141,NORTHERN,Charles North,-76.61596,39.31222,""(39.312220000000, -76.615960000000)"",,1"
"03/31/2018,20:00:00,6E,2900 W COLD SPRING LN,LARCENY,O,,613,NORTHWESTERN,Towanda-Grantley,-76.6713,39.33757,""(39.337570000000, -76.671300000000)"",STREET,1"
03/31/2018,20:00:00,7A,,AUTO THEFT,O,,243,SOUTHEASTERN,,,,,STREET,1
"03/31/2018,19:55:00,4E,500 W PRESTON ST,COMMON ASSAULT,I,OTHER,123,CENTRAL,Upton,-76.62719,39.29835,""(39.298350000000, -76.627190000000)"",ROW/TOWNHO,1"
"03/31/2018,19:50:00,3B,300 S CAREY ST,ROBBERY - STREET,O,,935,SOUTHERN,New Southwest/Mount Clare,-76.63794,39.28447,""(39.284470000000, -76.637940000000)"",STREET,1"
"03/31/2018,19:30:00,5B,1000 WEBB CT,BURGLARY,I,,312,EASTERN,Oldtown,-76.60339,39.30069,""(39.300690000000, -76.603390000000)"",ROW/TOWNHO,1"
"03/31/2018,19:30:00,5B,4400 CHERRY BLOSSOM PL,BURGLARY,I,,433,NORTHEASTERN,Orchard Ridge,-76.56125,39.31141,""(39.311410000000, -76.561250000000)"",ROW/TOWNHO,1"
"03/31/2018,19:30:00,6C,0 S PACA ST,LARCENY,I,,121,CENTRAL,University Of Maryland,-76.62225,39.28833,""(39.288330000000, -76.622250000000)"",CONVENIENC,1"
"03/31/2018,19:00:00,4B,400 GWYNN AVE,AGG. ASSAULT,O,KNIFE,843,SOUTHWESTERN,Lower Edmondson Village,-76.67376,39.29192,""(39.291920000000, -76.673760000000)"",ALLEY,1"
"03/31/2018,19:00:00,4C,3000 DUPONT AVE,AGG. ASSAULT,I,OTHER,532,NORTHERN,Cylburn,-76.66716,39.34408,""(39.344080000000, -76.667160000000)"",ROW/TOWNHO,1"
"03/31/2018,18:36:00,4E,1800 N MOUNT ST,COMMON ASSAULT,O,OTHER,742,WESTERN,Sandtown-Winchester,-76.64497,39.30899,""(39.308990000000, -76.644970000000)"",STREET,1"
"03/31/2018,18:30:00,3AF,1100 W LOMBARD ST,ROBBERY - STREET,,FIREARM,931,SOUTHERN,Hollins Market,-76.63528,39.28671,""(39.286710000000, -76.635280000000)"",,1"
"03/31/2018,18:30:00,3AF,1100 W LOMBARD ST,ROBBERY - STREET,,FIREARM,931,SOUTHERN,Hollins Market,-76.63528,39.28671,""(39.286710000000, -76.635280000000)"",,1"
"03/31/2018,18:30:00,4E,400 N ROBINSON ST,COMMON ASSAULT,O,OTHER,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57291,39.2965,""(39.296500000000, -76.572910000000)"",STREET,1"
"03/31/2018,18:30:00,5A,2500 BROOKFIELD AVE,BURGLARY,I,,133,CENTRAL,Reservoir Hill,-76.63388,39.31613,""(39.316130000000, -76.633880000000)"",ROW/TOWNHO,1"
"03/31/2018,18:30:00,6E,3500 JUNEWAY,LARCENY,O,,432,NORTHEASTERN,Belair-Edison,-76.5662,39.31831,""(39.318310000000, -76.566200000000)"",STREET,1"
"03/31/2018,18:27:00,3AF,100 S TREMONT RD,ROBBERY - STREET,O,FIREARM,822,SOUTHWESTERN,Tremont,-76.69493,39.2827,""(39.282700000000, -76.694930000000)"",STREET,1"
"03/31/2018,18:00:00,7A,200 S LINWOOD AVE,AUTO THEFT,O,,221,SOUTHEASTERN,Patterson Park,-76.57604,39.28939,""(39.289390000000, -76.576040000000)"",STREET,1"
"03/31/2018,17:43:00,6J,800 E FORT AVE,LARCENY,O,,943,SOUTHERN,Locust Point Industrial A,-76.6012,39.27158,""(39.271580000000, -76.601200000000)"",PARKING LO,1"
"03/30/2018,19:29:00,4E,300 S BROADWAY,COMMON ASSAULT,,OTHER,213,SOUTHEASTERN,Fells Point,-76.59354,39.28737,""(39.287370000000, -76.593540000000)"",,1"
"03/31/2018,17:40:00,4D,2200 BROOKFIELD AVE,AGG. ASSAULT,I,HANDS,133,CENTRAL,Reservoir Hill,-76.63373,39.31366,""(39.313660000000, -76.633730000000)"",ROW/TOWNHO,1"
"03/31/2018,17:16:00,4E,5900 BELAIR RD,COMMON ASSAULT,I,OTHER,425,NORTHEASTERN,Glenham-Belhar,-76.53951,39.34698,""(39.346980000000, -76.539510000000)"",CHAIN FOOD,1"
"03/31/2018,17:16:00,4E,5900 BELAIR RD,COMMON ASSAULT,I,OTHER,425,NORTHEASTERN,Glenham-Belhar,-76.53951,39.34698,""(39.346980000000, -76.539510000000)"",CHAIN FOOD,1"
"03/31/2018,17:12:00,6D,300 S CHARLES ST,LARCENY FROM AUTO,I,,113,CENTRAL,Downtown West,-76.61501,39.28489,""(39.284890000000, -76.615010000000)"",GARAGE ON,1"
"03/31/2018,17:00:00,5B,2000 ECHODALE AV,BURGLARY,I,,423,NORTHEASTERN,Hamilton Hills,-76.57521,39.35476,""(39.354760000000, -76.575210000000)"",APT/CONDO,1"
"03/31/2018,16:23:00,6D,1200 BOLTON ST,LARCENY FROM AUTO,O,,132,CENTRAL,Bolton Hill,-76.62353,39.30489,""(39.304890000000, -76.623530000000)"",STREET,1"
"03/31/2018,16:16:00,4E,2100 ASHTON ST,COMMON ASSAULT,I,OTHER,841,SOUTHWESTERN,Carrollton Ridge,-76.65026,39.28223,""(39.282230000000, -76.650260000000)"",ROW/TOWNHO,1"
"03/31/2018,16:16:00,6C,3100 PULASKI HWY,LARCENY,I,,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57344,39.29545,""(39.295450000000, -76.573440000000)"",CONVENIENC,1"
"03/31/2018,16:06:00,5D,2400 E FEDERAL ST,BURGLARY,I,,331,EASTERN,Broadway East,-76.58359,39.30895,""(39.308950000000, -76.583590000000)"",VACANT BUI,1"
"03/31/2018,16:00:00,4D,6600 SNOWBERRY CT,AGG. ASSAULT,I,HANDS,423,NORTHEASTERN,Hamilton Hills,-76.57147,39.3678,""(39.367800000000, -76.571470000000)"",ROW/TOWNHO,1"
"03/31/2018,16:00:00,4D,6600 SNOWBERRY CT,AGG. ASSAULT,,HANDS,423,NORTHEASTERN,Hamilton Hills,-76.57147,39.3678,""(39.367800000000, -76.571470000000)"",,1"
"03/31/2018,15:30:00,4E,6700 REISTERSTOWN RD,COMMON ASSAULT,O,OTHER,631,NORTHWESTERN,Reisterstown Station,-76.70652,39.35921,""(39.359210000000, -76.706520000000)"",STREET,1"
"03/31/2018,15:30:00,5A,0 W LEXINGTON ST,BURGLARY,I,,111,CENTRAL,Downtown,-76.61469,39.29108,""(39.291080000000, -76.614690000000)"",APT/CONDO,1"
"03/31/2018,15:28:00,6D,4400 E MONUMENT ST,LARCENY FROM AUTO,,,333,EASTERN,Orangeville,-76.56017,39.29968,""(39.299680000000, -76.560170000000)"",,1"
"03/31/2018,15:12:00,5C,1000 LYNDHURST ST,BURGLARY,I,,844,SOUTHWESTERN,Edmondson Village,-76.68149,39.29876,""(39.298760000000, -76.681490000000)"",ROW/TOWNHO,1"
"03/31/2018,15:00:00,4F,300 BLOOM ST,ASSAULT BY THREAT,I,,132,CENTRAL,Madison Park,-76.6345,39.3097,""(39.309700000000, -76.634500000000)"",APT/CONDO,1"
"03/31/2018,14:41:00,4C,2400 BOSTON ST,AGG. ASSAULT,O,OTHER,232,SOUTHEASTERN,Canton,-76.58227,39.28185,""(39.281850000000, -76.582270000000)"",STREET,1"
"03/31/2018,14:41:00,4C,2400 BOSTON ST,AGG. ASSAULT,O,OTHER,232,SOUTHEASTERN,Canton,-76.58227,39.28185,""(39.281850000000, -76.582270000000)"",STREET,1"
"03/31/2018,14:41:00,4C,2400 BOSTON ST,AGG. ASSAULT,O,OTHER,232,SOUTHEASTERN,Canton,-76.58227,39.28185,""(39.281850000000, -76.582270000000)"",STREET,1"
"03/31/2018,14:30:00,4F,3500 HILLEN RD,ASSAULT BY THREAT,I,,412,NORTHEASTERN,Ednor Gardens-Lakeside,-76.58896,39.33255,""(39.332550000000, -76.588960000000)"",ROW/TOWNHO,1"
"03/31/2018,14:08:00,4B,1800 N CALVERT ST,AGG. ASSAULT,I,KNIFE,141,CENTRAL,Greenmount West,-76.61375,39.31018,""(39.310180000000, -76.613750000000)"",APT/CONDO,1"
"03/31/2018,14:05:00,3B,500 CUMBERLAND ST,ROBBERY - STREET,O,,131,CENTRAL,Druid Heights,-76.64082,39.30993,""(39.309930000000, -76.640820000000)"",STREET,1"
"03/31/2018,13:47:00,4A,3500 FAIRVIEW AVE,AGG. ASSAULT,O,FIREARM,642,NORTHWESTERN,Forest Park,-76.67638,39.32241,""(39.322410000000, -76.676380000000)"",STREET,1"
"03/31/2018,13:47:00,4A,3500 FAIRVIEW AVE,AGG. ASSAULT,O,FIREARM,642,NORTHWESTERN,Forest Park,-76.67638,39.32241,""(39.322410000000, -76.676380000000)"",STREET,1"
"03/31/2018,13:40:00,4F,3400 SHANNON DR,ASSAULT BY THREAT,I,,432,NORTHEASTERN,Belair-Edison,-76.56266,39.32339,""(39.323390000000, -76.562660000000)"",ROW/TOWNHO,1"
"03/31/2018,13:33:00,5A,400 N EDGEWOOD ST,BURGLARY,I,,843,SOUTHWESTERN,Lower Edmondson Village,-76.6754,39.29202,""(39.292020000000, -76.675400000000)"",ROW/TOWNHO,1"
"03/31/2018,13:30:00,6E,3000 GARRISON BLVD,LARCENY,O,,642,NORTHWESTERN,Concerned Citizens Of For,-76.68051,39.32276,""(39.322760000000, -76.680510000000)"",PARKING LO,1"
"03/31/2018,13:28:00,4E,2600 WILKENS AVE,COMMON ASSAULT,O,OTHER,841,SOUTHWESTERN,Millhill,-76.65812,39.27831,""(39.278310000000, -76.658120000000)"",STREET,1"
"03/31/2018,13:00:00,4C,800 EXETER HALL AVE,AGG. ASSAULT,I,OTHER,513,NORTHERN,Better Waverly,-76.60644,39.32258,""(39.322580000000, -76.606440000000)"",ROW/TOWNHO,1"
"03/31/2018,13:00:00,4E,2200 BROOKFIELD AVE,COMMON ASSAULT,I,OTHER,133,CENTRAL,Reservoir Hill,-76.63318,39.31318,""(39.313180000000, -76.633180000000)"",ROW/TOWNHO,1"
"03/31/2018,13:00:00,6D,2500 BELAIR RD,LARCENY FROM AUTO,O,,434,NORTHEASTERN,Belair-Edison,-76.57787,39.31793,""(39.317930000000, -76.577870000000)"",PARKING LO,1"
"03/31/2018,12:30:00,7A,3200 E FAIRMOUNT AVE,AUTO THEFT,,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57193,39.29354,""(39.293540000000, -76.571930000000)"",,1"
"03/31/2018,11:59:20,2A,2400 KIRK AVE,RAPE,O,OTHER,342,EASTERN,East Baltimore Midway,-76.60307,39.31721,""(39.317210000000, -76.603070000000)"",ALLEY,1"
"03/31/2018,11:00:00,4E,1600 E MONUMENT ST,COMMON ASSAULT,I,OTHER,313,EASTERN,Gay Street,-76.59574,39.29835,""(39.298350000000, -76.595740000000)"",APT/CONDO,1"
"03/31/2018,11:00:00,7A,300 E UNIVERSITY PKWY,AUTO THEFT,O,,512,NORTHERN,Oakenshawe,-76.61183,39.32887,""(39.328870000000, -76.611830000000)"",STREET,1"
"03/31/2018,10:42:00,3B,400 S NORRIS ST,ROBBERY - STREET,O,,935,SOUTHERN,New Southwest/Mount Clare,-76.63992,39.2833,""(39.283300000000, -76.639920000000)"",STREET,1"
"03/31/2018,10:33:00,7A,1200 BEAUMONT AVE,AUTO THEFT,I,,413,NORTHEASTERN,New Northwood,-76.59798,39.35082,""(39.350820000000, -76.597980000000)"",APT/CONDO,1"
"03/31/2018,10:30:00,5C,6600 EASTERN PKWY,BURGLARY,I,,424,NORTHEASTERN,Westfield,-76.54587,39.35969,""(39.359690000000, -76.545870000000)"",ROW/TOWNHO,1"
"03/31/2018,10:25:00,3AF,ST & WOODBROOK AV,ROBBERY - STREET,O,FIREARM,733,WESTERN,Penn North,-76.6421,39.31125,""(39.311250000000, -76.642100000000)"",ALLEY,1"
"03/31/2018,10:05:00,7A,3600 MOHAWK AVE,AUTO THEFT,O,,622,NORTHWESTERN,Howard Park,-76.69274,39.33094,""(39.330940000000, -76.692740000000)"",STREET,1"
"03/31/2018,10:00:00,5A,4100 NORFOLK AVE,BURGLARY,I,,641,NORTHWESTERN,West Forest Park,-76.68693,39.32357,""(39.323570000000, -76.686930000000)"",ROW/TOWNHO,1"
"03/31/2018,10:00:00,6E,4900 CLIFTON AVE,LARCENY,O,,821,SOUTHWESTERN,Franklintown,-76.70654,39.30684,""(39.306840000000, -76.706540000000)"",STREET,1"
"03/31/2018,10:00:00,6E,RD & HARWOOD AV,LARCENY,O,,523,NORTHERN,Mid-Govans,-76.60155,39.35746,""(39.357460000000, -76.601550000000)"",STREET,1"
"03/31/2018,09:00:00,7A,6400 SEAFORTH ST,AUTO THEFT,O,,243,SOUTHEASTERN,Holabird Industrial Park,-76.53643,39.27096,""(39.270960000000, -76.536430000000)"",PARKING LO,1"
"03/31/2018,08:41:00,6J,1900 HARMAN AVE,LARCENY,O,,831,SOUTHWESTERN,Morrell Park,-76.65178,39.26664,""(39.266640000000, -76.651780000000)"",PORCH/DECK,1"
"03/31/2018,08:25:00,6J,1700 N CALVERT ST,LARCENY,O,,311,CENTRAL,Greenmount West,-76.61363,39.30929,""(39.309290000000, -76.613630000000)"",STREET,1"
"03/31/2018,07:30:00,4E,2800 KENNEDY AVE,COMMON ASSAULT,O,OTHER,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59344,39.32316,""(39.323160000000, -76.593440000000)"",PORCH/DECK,1"
"03/31/2018,07:11:00,6E,6000 MORAVIA PARK DR,LARCENY,O,,443,NORTHEASTERN,Frankford,-76.54097,39.3156,""(39.315600000000, -76.540970000000)"",PARKING LO,1"
"03/31/2018,07:00:00,6E,600 E 25TH ST,LARCENY,O,,342,NORTHEASTERN,East Baltimore Midway,-76.60614,39.31821,""(39.318210000000, -76.606140000000)"",BUS. PARK,1"
"03/31/2018,07:00:00,6G,7200 MCCLEAN BLVD,LARCENY,,,423,NORTHEASTERN,Hamilton Hills,-76.56708,39.37167,""(39.371670000000, -76.567080000000)"",,1"
"03/31/2018,07:00:00,6G,7200 MCCLEAN BLVD,LARCENY,I,,423,NORTHEASTERN,Hamilton Hills,-76.56708,39.37167,""(39.371670000000, -76.567080000000)"",ROW/TOWNHO,1"
"03/31/2018,05:00:00,6D,1300 EUTAW PL,LARCENY FROM AUTO,O,,132,CENTRAL,Bolton Hill,-76.62619,39.30424,""(39.304240000000, -76.626190000000)"",STREET,1"
"03/31/2018,04:50:00,5A,200 E BIDDLE ST,BURGLARY,I,,141,CENTRAL,Mid-Town Belvedere,-76.61251,39.3036,""(39.303600000000, -76.612510000000)"",ROW/TOWNHO,1"
